customer_key,r_score,f_score,m_score,rfm_code,customer_segment
26966,2,3,3,233,Loyal Customers
30578,2,3,3,233,Loyal Customers
27541,2,3,3,233,Loyal Customers
29744,2,3,3,233,Loyal Customers
30206,2,3,3,233,Loyal Customers
27674,2,3,3,233,Loyal Customers
28304,2,3,3,233,Loyal Customers
28423,2,3,3,233,Loyal Customers
30362,2,3,3,233,Loyal Customers
29934,2,3,3,233,Loyal Customers
26655,2,3,3,233,Loyal Customers
26286,2,3,3,233,Loyal Customers
30325,2,3,3,233,Loyal Customers
30437,2,3,3,233,Loyal Customers
27881,2,3,3,233,Loyal Customers
30178,2,3,3,233,Loyal Customers
27127,2,3,3,233,Loyal Customers
26926,2,3,3,233,Loyal Customers
27887,2,3,3,233,Loyal Customers
27016,2,3,3,233,Loyal Customers
30513,2,3,3,233,Loyal Customers
30405,2,3,3,233,Loyal Customers
27673,2,3,3,233,Loyal Customers
29683,2,3,3,233,Loyal Customers
29624,2,3,3,233,Loyal Customers
27150,2,3,3,233,Loyal Customers
28224,2,3,3,233,Loyal Customers
27496,2,3,3,233,Loyal Customers
28880,2,3,3,233,Loyal Customers
28325,2,3,3,233,Loyal Customers
27261,2,3,3,233,Loyal Customers
29322,2,3,3,233,Loyal Customers
27617,2,3,3,233,Loyal Customers
28887,2,3,3,233,Loyal Customers
27992,2,3,3,233,Loyal Customers
30324,2,3,3,233,Loyal Customers
27037,2,3,3,233,Loyal Customers
29572,2,3,3,233,Loyal Customers
26348,2,3,3,233,Loyal Customers
26315,2,3,3,233,Loyal Customers
28889,2,3,3,233,Loyal Customers
27338,2,3,3,233,Loyal Customers
29975,2,3,3,233,Loyal Customers
27012,2,3,3,233,Loyal Customers
27021,2,3,3,233,Loyal Customers
28673,2,3,3,233,Loyal Customers
30527,2,3,3,233,Loyal Customers
29967,2,3,3,233,Loyal Customers
27747,2,3,3,233,Loyal Customers
26665,2,3,3,233,Loyal Customers
30155,2,3,3,233,Loyal Customers
27864,2,3,3,233,Loyal Customers
29162,2,3,3,233,Loyal Customers
28876,2,3,3,233,Loyal Customers
27762,2,3,3,233,Loyal Customers
27269,2,3,3,233,Loyal Customers
29087,2,3,3,233,Loyal Customers
27724,2,3,3,233,Loyal Customers
29198,2,3,3,233,Loyal Customers
27709,2,3,3,233,Loyal Customers
28883,2,3,3,233,Loyal Customers
27093,2,3,3,233,Loyal Customers
27999,2,3,3,233,Loyal Customers
29161,2,3,3,233,Loyal Customers
28578,2,3,3,233,Loyal Customers
26963,2,3,3,233,Loyal Customers
26953,2,3,3,233,Loyal Customers
28623,2,3,3,233,Loyal Customers
27688,2,3,3,233,Loyal Customers
26976,2,3,3,233,Loyal Customers
26316,2,3,3,233,Loyal Customers
29700,2,3,3,233,Loyal Customers
27451,2,3,3,233,Loyal Customers
29434,2,3,3,233,Loyal Customers
29047,2,3,3,233,Loyal Customers
26890,2,3,3,233,Loyal Customers
27421,2,3,3,233,Loyal Customers
26516,2,3,3,233,Loyal Customers
29027,2,3,3,233,Loyal Customers
26510,2,3,3,233,Loyal Customers
29727,2,3,3,233,Loyal Customers
28518,2,3,3,233,Loyal Customers
26780,2,3,3,233,Loyal Customers
30066,2,3,3,233,Loyal Customers
29333,2,3,3,233,Loyal Customers
30068,2,3,3,233,Loyal Customers
26715,2,3,3,233,Loyal Customers
30554,2,3,3,233,Loyal Customers
27247,2,3,3,233,Loyal Customers
27915,2,3,3,233,Loyal Customers
27530,2,3,3,233,Loyal Customers
28078,2,3,3,233,Loyal Customers
28848,2,3,3,233,Loyal Customers
27627,2,3,3,233,Loyal Customers
29748,2,3,3,233,Loyal Customers
27437,2,3,3,233,Loyal Customers
27452,2,3,3,233,Loyal Customers
30493,2,3,3,233,Loyal Customers
27116,2,3,3,233,Loyal Customers
29199,2,3,3,233,Loyal Customers
27691,2,3,3,233,Loyal Customers
27000,2,3,3,233,Loyal Customers
27109,2,3,3,233,Loyal Customers
26306,2,3,3,233,Loyal Customers
26719,2,3,3,233,Loyal Customers
26965,2,3,3,233,Loyal Customers
27181,2,3,3,233,Loyal Customers
27611,2,3,3,233,Loyal Customers
28294,2,3,3,233,Loyal Customers
30156,2,3,3,233,Loyal Customers
27399,2,3,3,233,Loyal Customers
26957,2,3,3,233,Loyal Customers
28327,2,3,3,233,Loyal Customers
26541,2,3,3,233,Loyal Customers
26282,2,3,3,233,Loyal Customers
26310,2,3,3,233,Loyal Customers
27474,2,3,3,233,Loyal Customers
27916,2,3,3,233,Loyal Customers
28700,2,3,3,233,Loyal Customers
30515,2,3,3,233,Loyal Customers
30514,2,3,3,233,Loyal Customers
29182,2,3,3,233,Loyal Customers
26857,2,3,3,233,Loyal Customers
29347,2,3,3,233,Loyal Customers
27803,2,3,3,233,Loyal Customers
26691,2,3,3,233,Loyal Customers
29405,2,3,3,233,Loyal Customers
29112,2,3,3,233,Loyal Customers
27193,2,3,3,233,Loyal Customers
27190,2,3,3,233,Loyal Customers
26327,2,3,3,233,Loyal Customers
28349,2,3,3,233,Loyal Customers
28890,2,3,3,233,Loyal Customers
27262,2,3,3,233,Loyal Customers
28159,2,3,3,233,Loyal Customers
27330,2,3,3,233,Loyal Customers
28758,2,3,3,233,Loyal Customers
26576,2,3,3,233,Loyal Customers
28398,2,3,3,233,Loyal Customers
27770,2,3,3,233,Loyal Customers
29217,2,3,3,233,Loyal Customers
26903,2,3,3,233,Loyal Customers
27811,2,3,3,233,Loyal Customers
28632,2,3,3,233,Loyal Customers
28701,2,3,3,233,Loyal Customers
27447,2,3,3,233,Loyal Customers
27954,2,3,3,233,Loyal Customers
29760,2,3,3,233,Loyal Customers
30332,2,3,3,233,Loyal Customers
29561,2,3,3,233,Loyal Customers
28635,2,3,3,233,Loyal Customers
26947,2,3,3,233,Loyal Customers
30434,2,3,3,233,Loyal Customers
27619,2,3,3,233,Loyal Customers
27410,2,3,3,233,Loyal Customers
30064,2,3,3,233,Loyal Customers
28629,2,3,3,233,Loyal Customers
29430,2,3,3,233,Loyal Customers
30233,2,3,3,233,Loyal Customers
27332,2,3,3,233,Loyal Customers
28676,2,3,3,233,Loyal Customers
27761,2,3,3,233,Loyal Customers
28386,2,3,3,233,Loyal Customers
27218,2,3,3,233,Loyal Customers
28705,2,3,2,232,Loyal Customers
29599,2,3,2,232,Loyal Customers
30371,2,3,2,232,Loyal Customers
30027,2,3,2,232,Loyal Customers
30328,2,3,2,232,Loyal Customers
26307,2,3,2,232,Loyal Customers
26676,2,3,2,232,Loyal Customers
29889,2,3,2,232,Loyal Customers
27304,2,3,2,232,Loyal Customers
28763,2,3,2,232,Loyal Customers
27933,2,3,2,232,Loyal Customers
29959,2,3,2,232,Loyal Customers
30224,2,3,2,232,Loyal Customers
30210,2,3,2,232,Loyal Customers
30169,2,3,2,232,Loyal Customers
27457,2,3,2,232,Loyal Customers
29417,2,3,2,232,Loyal Customers
26795,2,3,2,232,Loyal Customers
29844,2,3,2,232,Loyal Customers
28077,2,3,2,232,Loyal Customers
29627,2,3,2,232,Loyal Customers
30561,2,3,2,232,Loyal Customers
28046,2,3,2,232,Loyal Customers
30448,2,3,2,232,Loyal Customers
30613,2,3,2,232,Loyal Customers
29947,2,3,2,232,Loyal Customers
29963,2,3,2,232,Loyal Customers
28800,2,3,2,232,Loyal Customers
26509,2,3,2,232,Loyal Customers
30084,2,3,2,232,Loyal Customers
29170,2,3,2,232,Loyal Customers
29661,2,3,2,232,Loyal Customers
27891,2,3,2,232,Loyal Customers
29796,2,3,2,232,Loyal Customers
30061,2,3,2,232,Loyal Customers
27328,2,3,2,232,Loyal Customers
26562,2,3,2,232,Loyal Customers
30102,2,3,2,232,Loyal Customers
30135,2,3,2,232,Loyal Customers
26630,2,3,2,232,Loyal Customers
28043,2,3,2,232,Loyal Customers
28709,2,3,2,232,Loyal Customers
27598,2,3,2,232,Loyal Customers
27860,2,3,2,232,Loyal Customers
29549,2,3,2,232,Loyal Customers
29872,2,3,2,232,Loyal Customers
29982,2,3,2,232,Loyal Customers
27832,2,3,2,232,Loyal Customers
29056,2,3,2,232,Loyal Customers
28079,2,3,2,232,Loyal Customers
29188,2,3,2,232,Loyal Customers
30548,2,3,2,232,Loyal Customers
28491,2,3,2,232,Loyal Customers
26410,2,3,2,232,Loyal Customers
26609,2,3,2,232,Loyal Customers
27526,2,3,2,232,Loyal Customers
26434,2,3,2,232,Loyal Customers
26324,2,3,2,232,Loyal Customers
29173,2,3,2,232,Loyal Customers
26660,2,3,2,232,Loyal Customers
26336,2,3,2,232,Loyal Customers
27647,2,3,2,232,Loyal Customers
27522,2,3,2,232,Loyal Customers
26404,2,3,2,232,Loyal Customers
30565,2,3,2,232,Loyal Customers
28050,2,3,2,232,Loyal Customers
27167,2,3,2,232,Loyal Customers
28936,2,3,2,232,Loyal Customers
28519,2,3,2,232,Loyal Customers
27675,2,3,2,232,Loyal Customers
26577,2,3,2,232,Loyal Customers
27407,2,3,2,232,Loyal Customers
30553,2,3,2,232,Loyal Customers
27561,2,3,2,232,Loyal Customers
30311,2,3,2,232,Loyal Customers
26912,2,3,2,232,Loyal Customers
26711,2,3,2,232,Loyal Customers
29612,2,3,2,232,Loyal Customers
30167,2,3,2,232,Loyal Customers
30270,2,3,2,232,Loyal Customers
28471,2,3,2,232,Loyal Customers
30436,2,3,2,232,Loyal Customers
28722,2,3,2,232,Loyal Customers
30456,2,3,2,232,Loyal Customers
28857,2,3,2,232,Loyal Customers
30302,2,3,1,231,Loyal Customers
29459,2,3,1,231,Loyal Customers
28190,2,2,3,223,Potential Loyalists
26678,2,2,3,223,Potential Loyalists
26624,2,2,3,223,Potential Loyalists
28172,2,2,3,223,Potential Loyalists
30586,2,2,3,223,Potential Loyalists
29317,2,2,3,223,Potential Loyalists
27326,2,2,3,223,Potential Loyalists
27771,2,2,3,223,Potential Loyalists
26468,2,2,3,223,Potential Loyalists
29543,2,2,3,223,Potential Loyalists
28662,2,2,3,223,Potential Loyalists
29229,2,2,3,223,Potential Loyalists
27563,2,2,3,223,Potential Loyalists
30521,2,2,3,223,Potential Loyalists
29968,2,2,3,223,Potential Loyalists
26593,2,2,3,223,Potential Loyalists
28684,2,2,3,223,Potential Loyalists
27237,2,2,3,223,Potential Loyalists
27311,2,2,3,223,Potential Loyalists
28320,2,2,3,223,Potential Loyalists
26748,2,2,3,223,Potential Loyalists
26931,2,2,3,223,Potential Loyalists
26698,2,2,3,223,Potential Loyalists
29145,2,2,3,223,Potential Loyalists
30618,2,2,3,223,Potential Loyalists
28288,2,2,3,223,Potential Loyalists
30430,2,2,3,223,Potential Loyalists
27278,2,2,3,223,Potential Loyalists
27331,2,2,3,223,Potential Loyalists
27268,2,2,3,223,Potential Loyalists
26922,2,2,3,223,Potential Loyalists
30213,2,2,3,223,Potential Loyalists
29449,2,2,3,223,Potential Loyalists
28275,2,2,3,223,Potential Loyalists
28221,2,2,3,223,Potential Loyalists
28143,2,2,3,223,Potential Loyalists
30305,2,2,3,223,Potential Loyalists
26484,2,2,3,223,Potential Loyalists
29638,2,2,3,223,Potential Loyalists
27347,2,2,3,223,Potential Loyalists
27032,2,2,3,223,Potential Loyalists
26883,2,2,3,223,Potential Loyalists
26662,2,2,3,223,Potential Loyalists
29372,2,2,3,223,Potential Loyalists
30229,2,2,3,223,Potential Loyalists
26480,2,2,3,223,Potential Loyalists
29913,2,2,3,223,Potential Loyalists
29806,2,2,3,223,Potential Loyalists
28364,2,2,3,223,Potential Loyalists
28646,2,2,3,223,Potential Loyalists
28926,2,2,3,223,Potential Loyalists
30576,2,2,3,223,Potential Loyalists
26611,2,2,3,223,Potential Loyalists
26818,2,2,3,223,Potential Loyalists
28668,2,2,3,223,Potential Loyalists
27707,2,2,3,223,Potential Loyalists
26478,2,2,3,223,Potential Loyalists
27914,2,2,3,223,Potential Loyalists
29499,2,2,3,223,Potential Loyalists
28003,2,2,3,223,Potential Loyalists
28184,2,2,3,223,Potential Loyalists
29699,2,2,3,223,Potential Loyalists
26649,2,2,3,223,Potential Loyalists
27417,2,2,3,223,Potential Loyalists
29734,2,2,3,223,Potential Loyalists
29252,2,2,3,223,Potential Loyalists
30092,2,2,3,223,Potential Loyalists
30096,2,2,3,223,Potential Loyalists
26832,2,2,3,223,Potential Loyalists
29956,2,2,3,223,Potential Loyalists
27907,2,2,3,223,Potential Loyalists
26530,2,2,3,223,Potential Loyalists
26429,2,2,3,223,Potential Loyalists
28797,2,2,3,223,Potential Loyalists
29397,2,2,3,223,Potential Loyalists
30396,2,2,3,223,Potential Loyalists
27841,2,2,3,223,Potential Loyalists
28336,2,2,3,223,Potential Loyalists
26317,2,2,3,223,Potential Loyalists
30487,2,2,3,223,Potential Loyalists
28263,2,2,3,223,Potential Loyalists
28666,2,2,3,223,Potential Loyalists
27653,2,2,3,223,Potential Loyalists
28472,2,2,3,223,Potential Loyalists
29506,2,2,3,223,Potential Loyalists
28770,2,2,3,223,Potential Loyalists
28259,2,2,3,223,Potential Loyalists
27468,2,2,3,223,Potential Loyalists
29079,2,2,3,223,Potential Loyalists
26803,2,2,3,223,Potential Loyalists
30531,2,2,3,223,Potential Loyalists
28775,2,2,2,222,Potential Loyalists
28142,2,2,2,222,Potential Loyalists
28434,2,2,2,222,Potential Loyalists
28746,2,2,2,222,Potential Loyalists
26752,2,2,2,222,Potential Loyalists
29041,2,2,2,222,Potential Loyalists
30562,2,2,2,222,Potential Loyalists
27943,2,2,2,222,Potential Loyalists
27120,2,2,2,222,Potential Loyalists
28942,2,2,2,222,Potential Loyalists
26433,2,2,2,222,Potential Loyalists
28291,2,2,2,222,Potential Loyalists
28004,2,2,2,222,Potential Loyalists
26329,2,2,2,222,Potential Loyalists
26681,2,2,2,222,Potential Loyalists
28165,2,2,2,222,Potential Loyalists
26372,2,2,2,222,Potential Loyalists
29211,2,2,2,222,Potential Loyalists
29820,2,2,2,222,Potential Loyalists
29068,2,2,2,222,Potential Loyalists
28672,2,2,2,222,Potential Loyalists
28216,2,2,2,222,Potential Loyalists
26505,2,2,2,222,Potential Loyalists
29107,2,2,2,222,Potential Loyalists
27755,2,2,2,222,Potential Loyalists
26513,2,2,2,222,Potential Loyalists
29720,2,2,2,222,Potential Loyalists
30392,2,2,2,222,Potential Loyalists
28446,2,2,2,222,Potential Loyalists
30364,2,2,2,222,Potential Loyalists
26573,2,2,2,222,Potential Loyalists
28097,2,2,2,222,Potential Loyalists
27928,2,2,2,222,Potential Loyalists
30288,2,2,2,222,Potential Loyalists
29621,2,2,2,222,Potential Loyalists
29905,2,2,2,222,Potential Loyalists
26993,2,2,2,222,Potential Loyalists
30186,2,2,2,222,Potential Loyalists
28396,2,2,2,222,Potential Loyalists
30113,2,2,2,222,Potential Loyalists
29312,2,2,2,222,Potential Loyalists
27502,2,2,2,222,Potential Loyalists
29538,2,2,2,222,Potential Loyalists
26950,2,2,2,222,Potential Loyalists
27596,2,2,2,222,Potential Loyalists
29608,2,2,2,222,Potential Loyalists
26924,2,2,2,222,Potential Loyalists
26907,2,2,2,222,Potential Loyalists
29814,2,2,2,222,Potential Loyalists
30471,2,2,2,222,Potential Loyalists
28075,2,2,2,222,Potential Loyalists
29870,2,2,2,222,Potential Loyalists
28130,2,2,2,222,Potential Loyalists
30251,2,2,2,222,Potential Loyalists
26477,2,2,2,222,Potential Loyalists
27744,2,2,2,222,Potential Loyalists
27259,2,2,2,222,Potential Loyalists
29400,2,2,2,222,Potential Loyalists
27902,2,2,2,222,Potential Loyalists
29152,2,2,2,222,Potential Loyalists
26742,2,2,2,222,Potential Loyalists
27845,2,2,2,222,Potential Loyalists
29922,2,2,2,222,Potential Loyalists
29960,2,2,2,222,Potential Loyalists
27240,2,2,2,222,Potential Loyalists
30219,2,2,2,222,Potential Loyalists
29154,2,2,2,222,Potential Loyalists
30236,2,2,2,222,Potential Loyalists
29992,2,2,2,222,Potential Loyalists
27962,2,2,2,222,Potential Loyalists
29583,2,2,2,222,Potential Loyalists
29837,2,2,2,222,Potential Loyalists
26944,2,2,2,222,Potential Loyalists
30489,2,2,2,222,Potential Loyalists
27112,2,2,2,222,Potential Loyalists
26746,2,2,2,222,Potential Loyalists
30367,2,2,2,222,Potential Loyalists
28792,2,2,2,222,Potential Loyalists
29698,2,2,2,222,Potential Loyalists
28925,2,2,2,222,Potential Loyalists
27022,2,2,2,222,Potential Loyalists
28849,2,2,2,222,Potential Loyalists
27117,2,2,2,222,Potential Loyalists
27212,2,2,2,222,Potential Loyalists
28049,2,2,2,222,Potential Loyalists
29230,2,2,2,222,Potential Loyalists
26473,2,2,2,222,Potential Loyalists
26416,2,2,2,222,Potential Loyalists
29856,2,2,2,222,Potential Loyalists
27130,2,2,2,222,Potential Loyalists
26710,2,2,2,222,Potential Loyalists
27063,2,2,2,222,Potential Loyalists
26635,2,2,2,222,Potential Loyalists
28612,2,2,2,222,Potential Loyalists
29009,2,2,2,222,Potential Loyalists
27953,2,2,2,222,Potential Loyalists
26325,2,2,2,222,Potential Loyalists
28818,2,2,2,222,Potential Loyalists
29534,2,2,2,222,Potential Loyalists
28607,2,2,2,222,Potential Loyalists
30252,2,2,2,222,Potential Loyalists
26360,2,2,2,222,Potential Loyalists
29060,2,2,2,222,Potential Loyalists
29577,2,2,2,222,Potential Loyalists
30142,2,2,2,222,Potential Loyalists
28526,2,2,2,222,Potential Loyalists
30272,2,2,2,222,Potential Loyalists
30381,2,2,2,222,Potential Loyalists
29102,2,2,2,222,Potential Loyalists
26750,2,2,2,222,Potential Loyalists
26638,2,2,2,222,Potential Loyalists
29336,2,2,2,222,Potential Loyalists
27923,2,2,2,222,Potential Loyalists
27243,2,2,2,222,Potential Loyalists
29494,2,2,2,222,Potential Loyalists
27696,2,2,2,222,Potential Loyalists
26547,2,2,2,222,Potential Loyalists
30416,2,2,2,222,Potential Loyalists
30428,2,2,2,222,Potential Loyalists
28353,2,2,2,222,Potential Loyalists
29244,2,2,2,222,Potential Loyalists
29582,2,2,2,222,Potential Loyalists
26843,2,2,2,222,Potential Loyalists
30509,2,2,2,222,Potential Loyalists
30238,2,2,2,222,Potential Loyalists
29240,2,2,2,222,Potential Loyalists
30299,2,2,2,222,Potential Loyalists
26702,2,2,2,222,Potential Loyalists
30147,2,2,2,222,Potential Loyalists
26373,2,2,2,222,Potential Loyalists
28055,2,2,2,222,Potential Loyalists
29873,2,2,2,222,Potential Loyalists
29999,2,2,2,222,Potential Loyalists
29985,2,2,2,222,Potential Loyalists
27098,2,2,2,222,Potential Loyalists
29127,2,2,2,222,Potential Loyalists
26837,2,2,2,222,Potential Loyalists
29937,2,2,2,222,Potential Loyalists
28808,2,2,2,222,Potential Loyalists
29387,2,2,2,222,Potential Loyalists
27975,2,2,2,222,Potential Loyalists
26464,2,2,2,222,Potential Loyalists
29044,2,2,2,222,Potential Loyalists
27118,2,2,2,222,Potential Loyalists
27356,2,2,2,222,Potential Loyalists
28507,2,2,2,222,Potential Loyalists
27555,2,2,2,222,Potential Loyalists
28750,2,2,2,222,Potential Loyalists
28988,2,2,2,222,Potential Loyalists
26684,2,2,2,222,Potential Loyalists
26679,2,2,2,222,Potential Loyalists
29477,2,2,2,222,Potential Loyalists
30494,2,2,2,222,Potential Loyalists
30247,2,2,2,222,Potential Loyalists
26699,2,2,2,222,Potential Loyalists
30087,2,2,2,222,Potential Loyalists
26879,2,2,2,222,Potential Loyalists
30083,2,2,2,222,Potential Loyalists
29144,2,2,2,222,Potential Loyalists
28428,2,2,2,222,Potential Loyalists
27317,2,2,2,222,Potential Loyalists
29000,2,2,2,222,Potential Loyalists
30628,2,2,2,222,Potential Loyalists
28430,2,2,2,222,Potential Loyalists
29410,2,2,2,222,Potential Loyalists
29088,2,2,2,222,Potential Loyalists
27042,2,2,2,222,Potential Loyalists
27355,2,2,2,222,Potential Loyalists
26330,2,2,2,222,Potential Loyalists
27294,2,2,2,222,Potential Loyalists
30581,2,2,2,222,Potential Loyalists
27807,2,2,2,222,Potential Loyalists
29554,2,2,2,222,Potential Loyalists
28943,2,2,2,222,Potential Loyalists
27235,2,2,2,222,Potential Loyalists
28975,2,2,2,222,Potential Loyalists
26276,2,2,2,222,Potential Loyalists
28580,2,2,2,222,Potential Loyalists
28245,2,2,2,222,Potential Loyalists
29408,2,2,2,222,Potential Loyalists
28270,2,2,2,222,Potential Loyalists
26686,2,2,2,222,Potential Loyalists
28069,2,2,2,222,Potential Loyalists
28539,2,2,2,222,Potential Loyalists
27187,2,2,2,222,Potential Loyalists
27826,2,2,2,222,Potential Loyalists
30511,2,2,2,222,Potential Loyalists
26475,2,2,2,222,Potential Loyalists
30518,2,2,2,222,Potential Loyalists
30175,2,2,2,222,Potential Loyalists
28995,2,2,2,222,Potential Loyalists
30191,2,2,2,222,Potential Loyalists
28752,2,2,2,222,Potential Loyalists
26298,2,2,2,222,Potential Loyalists
29951,2,2,2,222,Potential Loyalists
26312,2,2,2,222,Potential Loyalists
27913,2,2,2,222,Potential Loyalists
30231,2,2,2,222,Potential Loyalists
28815,2,2,2,222,Potential Loyalists
30028,2,2,2,222,Potential Loyalists
27211,2,2,2,222,Potential Loyalists
27750,2,2,2,222,Potential Loyalists
30443,2,2,2,222,Potential Loyalists
27493,2,2,2,222,Potential Loyalists
26549,2,2,2,222,Potential Loyalists
28246,2,2,2,222,Potential Loyalists
27991,2,2,2,222,Potential Loyalists
28286,2,2,2,222,Potential Loyalists
27531,2,2,2,222,Potential Loyalists
28600,2,2,2,222,Potential Loyalists
27810,2,2,2,222,Potential Loyalists
27161,2,2,2,222,Potential Loyalists
29767,2,2,2,222,Potential Loyalists
28636,2,2,2,222,Potential Loyalists
30617,2,2,2,222,Potential Loyalists
28015,2,2,2,222,Potential Loyalists
30379,2,2,2,222,Potential Loyalists
26902,2,2,2,222,Potential Loyalists
26842,2,2,2,222,Potential Loyalists
29447,2,2,2,222,Potential Loyalists
30419,2,2,2,222,Potential Loyalists
28804,2,2,2,222,Potential Loyalists
27340,2,2,2,222,Potential Loyalists
28627,2,2,2,222,Potential Loyalists
29536,2,2,2,222,Potential Loyalists
27040,2,2,2,222,Potential Loyalists
28831,2,2,2,222,Potential Loyalists
26424,2,2,2,222,Potential Loyalists
29263,2,2,2,222,Potential Loyalists
26525,2,2,2,222,Potential Loyalists
29692,2,2,2,222,Potential Loyalists
27685,2,2,2,222,Potential Loyalists
26864,2,2,2,222,Potential Loyalists
29130,2,2,2,222,Potential Loyalists
30246,2,2,2,222,Potential Loyalists
27698,2,2,2,222,Potential Loyalists
27720,2,2,2,222,Potential Loyalists
29770,2,2,2,222,Potential Loyalists
26438,2,2,2,222,Potential Loyalists
27230,2,2,2,222,Potential Loyalists
30164,2,2,2,222,Potential Loyalists
26892,2,2,2,222,Potential Loyalists
28340,2,2,2,222,Potential Loyalists
27882,2,2,2,222,Potential Loyalists
29625,2,2,2,222,Potential Loyalists
29597,2,2,2,222,Potential Loyalists
29681,2,2,2,222,Potential Loyalists
26722,2,2,2,222,Potential Loyalists
27981,2,2,2,222,Potential Loyalists
26820,2,2,2,222,Potential Loyalists
29918,2,2,2,222,Potential Loyalists
30079,2,2,2,222,Potential Loyalists
28368,2,2,2,222,Potential Loyalists
28819,2,2,2,222,Potential Loyalists
29808,2,2,2,222,Potential Loyalists
26813,2,2,2,222,Potential Loyalists
26402,2,2,2,222,Potential Loyalists
28744,2,2,2,222,Potential Loyalists
30476,2,2,2,222,Potential Loyalists
28140,2,2,2,222,Potential Loyalists
26666,2,2,2,222,Potential Loyalists
28927,2,2,2,222,Potential Loyalists
26309,2,2,2,222,Potential Loyalists
29867,2,2,2,222,Potential Loyalists
30502,2,2,2,222,Potential Loyalists
26572,2,2,2,222,Potential Loyalists
29616,2,2,2,222,Potential Loyalists
26927,2,2,2,222,Potential Loyalists
29850,2,2,2,222,Potential Loyalists
27700,2,2,2,222,Potential Loyalists
29053,2,2,2,222,Potential Loyalists
30542,2,2,2,222,Potential Loyalists
27664,2,2,2,222,Potential Loyalists
30163,2,2,2,222,Potential Loyalists
27423,2,2,2,222,Potential Loyalists
27316,2,2,2,222,Potential Loyalists
30159,2,2,2,222,Potential Loyalists
29768,2,2,2,222,Potential Loyalists
27146,2,2,2,222,Potential Loyalists
29527,2,2,2,222,Potential Loyalists
27728,2,2,2,222,Potential Loyalists
29365,2,2,2,222,Potential Loyalists
26394,2,2,2,222,Potential Loyalists
27020,2,2,2,222,Potential Loyalists
29858,2,2,2,222,Potential Loyalists
30507,2,2,2,222,Potential Loyalists
28331,2,2,2,222,Potential Loyalists
28390,2,2,2,222,Potential Loyalists
26794,2,2,2,222,Potential Loyalists
27236,2,2,2,222,Potential Loyalists
28528,2,2,2,222,Potential Loyalists
27815,2,2,2,222,Potential Loyalists
30194,2,2,2,222,Potential Loyalists
28971,2,2,2,222,Potential Loyalists
30217,2,2,2,222,Potential Loyalists
29491,2,2,2,222,Potential Loyalists
29721,2,2,2,222,Potential Loyalists
26650,2,2,2,222,Potential Loyalists
27756,2,2,2,222,Potential Loyalists
29649,2,2,2,222,Potential Loyalists
27090,2,2,2,222,Potential Loyalists
26556,2,2,2,222,Potential Loyalists
27855,2,2,2,222,Potential Loyalists
29175,2,2,2,222,Potential Loyalists
28759,2,2,2,222,Potential Loyalists
27983,2,2,2,222,Potential Loyalists
27791,2,2,2,222,Potential Loyalists
27842,2,2,2,222,Potential Loyalists
26899,2,2,2,222,Potential Loyalists
29680,2,2,2,222,Potential Loyalists
26938,2,2,2,222,Potential Loyalists
28681,2,2,2,222,Potential Loyalists
27955,2,2,2,222,Potential Loyalists
26390,2,2,2,222,Potential Loyalists
26838,2,2,2,222,Potential Loyalists
27625,2,2,2,222,Potential Loyalists
28200,2,2,2,222,Potential Loyalists
30631,2,2,2,222,Potential Loyalists
30477,2,2,2,222,Potential Loyalists
26777,2,2,2,222,Potential Loyalists
28328,2,2,2,222,Potential Loyalists
26289,2,2,1,221,Potential Loyalists
30174,2,2,1,221,Potential Loyalists
29923,2,2,1,221,Potential Loyalists
26693,2,2,1,221,Potential Loyalists
28656,2,2,1,221,Potential Loyalists
26757,2,2,1,221,Potential Loyalists
29559,2,2,1,221,Potential Loyalists
29971,2,2,1,221,Potential Loyalists
29795,2,2,1,221,Potential Loyalists
29540,2,2,1,221,Potential Loyalists
28284,2,2,1,221,Potential Loyalists
26489,2,2,1,221,Potential Loyalists
28486,2,2,1,221,Potential Loyalists
29384,2,2,1,221,Potential Loyalists
29547,2,2,1,221,Potential Loyalists
26740,2,2,1,221,Potential Loyalists
30165,2,2,1,221,Potential Loyalists
28905,2,2,1,221,Potential Loyalists
29190,2,2,1,221,Potential Loyalists
28444,2,2,1,221,Potential Loyalists
30454,2,2,1,221,Potential Loyalists
26958,2,2,1,221,Potential Loyalists
27184,2,2,1,221,Potential Loyalists
28346,2,2,1,221,Potential Loyalists
27966,2,2,1,221,Potential Loyalists
30525,2,2,1,221,Potential Loyalists
28767,2,2,1,221,Potential Loyalists
29371,2,2,1,221,Potential Loyalists
26706,2,2,1,221,Potential Loyalists
28105,2,2,1,221,Potential Loyalists
27905,2,2,1,221,Potential Loyalists
28099,2,2,1,221,Potential Loyalists
26876,2,2,1,221,Potential Loyalists
28655,2,2,1,221,Potential Loyalists
27578,2,2,1,221,Potential Loyalists
30267,2,2,1,221,Potential Loyalists
27624,2,2,1,221,Potential Loyalists
30495,2,2,1,221,Potential Loyalists
29355,2,2,1,221,Potential Loyalists
29221,2,2,1,221,Potential Loyalists
27225,2,2,1,221,Potential Loyalists
28208,2,2,1,221,Potential Loyalists
28643,2,2,1,221,Potential Loyalists
28016,2,2,1,221,Potential Loyalists
26987,2,2,1,221,Potential Loyalists
30408,2,2,1,221,Potential Loyalists
30050,2,2,1,221,Potential Loyalists
29439,2,2,1,221,Potential Loyalists
